"","t","TempOut","OutHum","WindSpeed","Rain","SolarRad","PMI"
"5859",2010-10-01 09:00:00,29.2778,89,0,0,664,21.875
"5860",2010-10-01 09:10:00,28.8333,87,0,0,224,21.8819
"5861",2010-10-01 09:20:00,29.2778,85,0,0,310,21.8889
"5862",2010-10-01 09:30:00,29.4444,86,0,0,300,21.8958
"5863",2010-10-01 09:40:00,29,85,0,0,224,21.9028
"5864",2010-10-01 09:50:00,29.9444,84,0,0,473,21.9097
"5865",2010-10-01 10:00:00,29.7778,83,0,0,723,21.9167
"5866",2010-10-01 10:10:00,30.6667,83,0,0,946,21.9236
"5867",2010-10-01 10:20:00,30.1667,82,0,0,644,21.9306
"5868",2010-10-01 10:30:00,30.6667,78,0,0,807,21.9375
"5869",2010-10-01 10:40:00,30.1111,85,0,0,756,21.9444
"5870",2010-10-01 10:50:00,30.6111,83,0,0,1030,21.9514
"5871",2010-10-01 11:00:00,31.0556,81,0,0,812,21.9583
"5872",2010-10-01 11:10:00,30.8333,80,0,0,979,21.9653
"5873",2010-10-01 11:20:00,31.3889,79,0,0,1126,21.9722
"5874",2010-10-01 11:30:00,31.0556,78,0,0,1125,21.9792
"5875",2010-10-01 11:40:00,31.2222,78,0,0,926,21.9861
"5876",2010-10-01 11:50:00,31.1111,77,0,0,902,21.9931
"5877",2010-10-01 12:00:00,30.5,81,0,0,448,22
"5878",2010-10-01 12:10:00,30,83,0,0,409,22.0069
"5879",2010-10-01 12:20:00,31.2222,77,0,0,796,22.0139
"5880",2010-10-01 12:30:00,31.0556,79,0,0,832,22.0208
"5881",2010-10-01 12:40:00,30.8333,79,0,0,927,22.0278
"5882",2010-10-01 12:50:00,31.8889,79,0,0,1072,22.0347
"5883",2010-10-01 13:00:00,31.1111,78,0,0,1029,22.0417
"5884",2010-10-01 13:10:00,31.6111,79,0,0,966,22.0486
"5885",2010-10-01 13:20:00,31.1667,77,0,0,1037,22.0556
"5886",2010-10-01 13:30:00,31.5556,74,0,0,971,22.0625
"5887",2010-10-01 13:40:00,31.1111,79,0,0,842,22.0694
"5888",2010-10-01 13:50:00,31.4444,75,0,0,946,22.0764
"5889",2010-10-01 14:00:00,31.0556,80,0,0,914,22.0833
"5890",2010-10-01 14:10:00,31.2222,76,0,0,979,22.0903
"5891",2010-10-01 14:20:00,30.8333,78,0,0,494,22.0972
"5892",2010-10-01 14:30:00,31.1111,78,0,0,845,22.1042
"5893",2010-10-01 14:40:00,31.4444,77,0,0,678,22.1111
"5894",2010-10-01 14:50:00,31.2222,76,0,0,306,22.1181
"5895",2010-10-01 15:00:00,30.7778,79,0,0,438,22.125
"5896",2010-10-01 15:10:00,30.7778,78,0,0,285,22.1319
"5897",2010-10-01 15:20:00,30.8333,81,0,0,129,22.1389
"5898",2010-10-01 15:30:00,31,79,0,0,255,22.1458
"5899",2010-10-01 15:40:00,30.5,79,0,0,174,22.1528
"5900",2010-10-01 15:50:00,30.2778,80,0,0,167,22.1597
"5901",2010-10-01 16:00:00,29.6111,82,0,0,149,22.1667
"5902",2010-10-01 16:10:00,29.1667,83,0,0,110,22.1736
"5903",2010-10-01 16:20:00,29.3333,83,0,0,78,22.1806
"5904",2010-10-01 16:30:00,29.6111,82,0,0,97,22.1875
"5905",2010-10-01 16:40:00,29.3333,83,0,0,86,22.1944
"5906",2010-10-01 16:50:00,29.2778,84,0,0,98,22.2014
"5907",2010-10-01 17:00:00,29.0556,84,0,0,72,22.2083
"5908",2010-10-01 17:10:00,28.9444,84,0,0,75,22.2153
"5909",2010-10-01 17:20:00,28.6111,85,0,0,45,22.2222
"5910",2010-10-01 17:30:00,28.1667,86,0,0,29,22.2292
"5911",2010-10-01 17:40:00,27.4444,90,0,0,21,22.2361
"5912",2010-10-01 17:50:00,26.9444,92,0,0,17,22.2431
"5913",2010-10-01 18:00:00,26.8333,92,0,0,12,22.25
"5914",2010-10-01 18:10:00,26.3889,94,0,0,4,22.2569
"5915",2010-10-01 18:20:00,26,95,0,0,0,22.2639
"5916",2010-10-01 18:30:00,25.6667,96,0,0,0,22.2708
"5917",2010-10-01 18:40:00,25.5,96,0,0,0,22.2778
"5918",2010-10-01 18:50:00,25.3889,96,0,0,0,22.2847
"5919",2010-10-01 19:00:00,25.5556,96,0,0,0,22.2917
"5920",2010-10-01 19:10:00,25.3889,96,0,0,0,22.2986
"5921",2010-10-01 19:20:00,25.2222,97,0,0,0,22.3056
"5922",2010-10-01 19:30:00,25.1667,97,0,0,0,22.3125
"5923",2010-10-01 19:40:00,25.0556,97,0,0,0,22.3194
"5924",2010-10-01 19:50:00,24.9444,97,0,0,0,22.3264
"5925",2010-10-01 20:00:00,24.9444,97,0,0,0,22.3333
"5926",2010-10-01 20:10:00,25.0556,97,0,0,0,22.3403
"5927",2010-10-01 20:20:00,25,97,0,0,0,22.3472
"5928",2010-10-01 20:30:00,25,97,0,0,0,22.3542
"5929",2010-10-01 20:40:00,25,97,0,0,0,22.3611
"5930",2010-10-01 20:50:00,24.8889,97,0,0,0,22.3681
"5931",2010-10-01 21:00:00,25.1667,97,0,0,0,22.375
"5932",2010-10-01 21:10:00,25.1667,97,0,0,0,22.3819
"5933",2010-10-01 21:20:00,25.0556,97,0,0,0,22.3889
"5934",2010-10-01 21:30:00,25.1111,97,0,0,0,22.3958
"5935",2010-10-01 21:40:00,25.1111,97,0,0,0,22.4028
"5936",2010-10-01 21:50:00,25.1111,97,0,0,0,22.4097
"5937",2010-10-01 22:00:00,25.0556,98,0,0,0,22.4167
"5938",2010-10-01 22:10:00,25.1111,98,0,0,0,22.4236
"5939",2010-10-01 22:20:00,25.1667,98,0,0,0,22.4306
"5940",2010-10-01 22:30:00,25.3333,98,0,0,0,22.4375
"5941",2010-10-01 22:40:00,25.0556,97,0,0,0,22.4444
"5942",2010-10-01 22:50:00,25.1111,98,0,0,0,22.4514
"5943",2010-10-01 23:00:00,25.0556,98,0,0,0,22.4583
"5944",2010-10-01 23:10:00,25.1111,98,0,0,0,22.4653
"5945",2010-10-01 23:20:00,25.1111,98,0,0,0,22.4722
"5946",2010-10-01 23:30:00,25.0556,98,0,0,0,22.4792
"5947",2010-10-01 23:40:00,24.9444,98,0,0,0,22.4861
"5948",2010-10-01 23:50:00,24.8333,98,0,0,0,22.4931
"5949",2010-10-02 00:00:00,24.7222,98,0,0,0,22.5
"5950",2010-10-02 00:10:00,24.6667,98,0,0,0,22.5069
"5951",2010-10-02 00:20:00,24.6111,98,0,0,0,22.5139
"5952",2010-10-02 00:30:00,24.6667,98,0,0,0,22.5208
"5953",2010-10-02 00:40:00,24.8889,98,0,0,0,22.5278
"5954",2010-10-02 00:50:00,25.1111,98,0,0,0,22.5347
"5955",2010-10-02 01:00:00,25.0556,98,0,0,0,22.5417
"5956",2010-10-02 01:10:00,24.9444,98,0,0,0,22.5486
"5957",2010-10-02 01:20:00,24.8889,98,0,0,0,22.5556
"5958",2010-10-02 01:30:00,24.8889,98,0,0,0,22.5625
"5959",2010-10-02 01:40:00,24.8333,98,0,0,0,22.5694
"5960",2010-10-02 01:50:00,24.7222,98,0,0,0,22.5764
"5961",2010-10-02 02:00:00,24.6111,98,0,0,0,22.5833
"5962",2010-10-02 02:10:00,24.6111,98,0,0,0,22.5903
"5963",2010-10-02 02:20:00,24.7222,98,0,0,0,22.5972
"5964",2010-10-02 02:30:00,24.5556,98,0,0,0,22.6042
"5965",2010-10-02 02:40:00,24.3889,98,0,0,0,22.6111
"5966",2010-10-02 02:50:00,24.3333,98,0,0,0,22.6181
"5967",2010-10-02 03:00:00,24.1111,98,0,0,0,22.625
"5968",2010-10-02 03:10:00,24.1111,98,0,0,0,22.6319
"5969",2010-10-02 03:20:00,24.2222,98,0,0,0,22.6389
"5970",2010-10-02 03:30:00,24.1667,98,0,0,0,22.6458
"5971",2010-10-02 03:40:00,24.0556,98,0,0,0,22.6528
"5972",2010-10-02 03:50:00,24.0556,98,0,0,0,22.6597
"5973",2010-10-02 04:00:00,24.1667,98,0,0,0,22.6667
"5974",2010-10-02 04:10:00,24.2222,98,0,0,0,22.6736
"5975",2010-10-02 04:20:00,24.1667,98,0,0,0,22.6806
"5976",2010-10-02 04:30:00,24.3333,98,0,0,0,22.6875
"5977",2010-10-02 04:40:00,24.2778,98,0,0,0,22.6944
"5978",2010-10-02 04:50:00,24.2778,98,0,0,0,22.7014
"5979",2010-10-02 05:00:00,24.1667,98,0,0,0,22.7083
"5980",2010-10-02 05:10:00,24.1111,98,0,0,0,22.7153
"5981",2010-10-02 05:20:00,24.2222,98,0,0,0,22.7222
"5982",2010-10-02 05:30:00,24.1111,98,0,0,0,22.7292
"5983",2010-10-02 05:40:00,24.1111,98,0,0,0,22.7361
"5984",2010-10-02 05:50:00,24.2778,99,0,0,0,22.7431
"5985",2010-10-02 06:00:00,24.1667,98,0,0,0,22.75
"5986",2010-10-02 06:10:00,24.2778,98,0,0,0,22.7569
"5987",2010-10-02 06:20:00,24.1667,98,0,0,7,22.7639
"5988",2010-10-02 06:30:00,24.3333,99,0,0,12,22.7708
"5989",2010-10-02 06:40:00,24.5556,98,0,0,15,22.7778
"5990",2010-10-02 06:50:00,24.7778,98,0,0,24,22.7847
"5991",2010-10-02 07:00:00,25.1111,98,0,0,30,22.7917
"5992",2010-10-02 07:10:00,25.1667,98,0,0,25,22.7986
"5993",2010-10-02 07:20:00,25.3333,98,0,0,30,22.8056
"5994",2010-10-02 07:30:00,25.8333,98,0,0,70,22.8125
"5995",2010-10-02 07:40:00,26.6667,98,0,0,77,22.8194
"5996",2010-10-02 07:50:00,26.6111,98,0,0,60,22.8264
"5997",2010-10-02 08:00:00,27,98,0,0,66,22.8333
"5998",2010-10-02 08:10:00,27.6111,95,0,0,76,22.8403
"5999",2010-10-02 08:20:00,28.1667,93,0,0,83,22.8472
"6000",2010-10-02 08:30:00,28.1667,92,0,0,256,22.8542
"6001",2010-10-02 08:40:00,28.6111,91,0,0,272,22.8611
"6002",2010-10-02 08:50:00,28.2778,92,0,0,145,22.8681
"6003",2010-10-02 09:00:00,28.1111,91,0,0,148,22.875
"6004",2010-10-02 09:10:00,28.2222,91,0,0,146,22.8819
"6005",2010-10-02 09:20:00,28.5556,89,0,0,258,22.8889
"6006",2010-10-02 09:30:00,29,88,0,0,225,22.8958
"6007",2010-10-02 09:40:00,29.4444,87,0,0,214,22.9028
"6008",2010-10-02 09:50:00,29.8333,88,0,0,564,22.9097
"6009",2010-10-02 10:00:00,29.7778,89,0,0,514,22.9167
"6010",2010-10-02 10:10:00,30.6111,85,0,0,905,22.9236
"6011",2010-10-02 10:20:00,31.5,83,0,0,956,22.9306
"6012",2010-10-02 10:30:00,30.6667,83,0,0,637,22.9375
"6013",2010-10-02 10:40:00,31,80,0,0,997,22.9444
"6014",2010-10-02 10:50:00,31.2778,84,0,0,1004,22.9514
"6015",2010-10-02 11:00:00,31.8889,83,0,0,1046,22.9583
"6016",2010-10-02 11:10:00,32.0556,80,0,0,1030,22.9653
"6017",2010-10-02 11:20:00,32.1111,78,0,0,1063,22.9722
"6018",2010-10-02 11:30:00,31.8889,84,0,0,1119,22.9792
"6019",2010-10-02 11:40:00,32,80,0,0,1133,22.9861
"6020",2010-10-02 11:50:00,31.7222,81,0,0,1110,22.9931
"6021",2010-10-02 12:00:00,31.7778,74,0,0,1051,23
"6022",2010-10-02 12:10:00,32.3333,76,0,0,1018,23.0069
"6023",2010-10-02 12:20:00,32,76,0,0,844,23.0139
"6024",2010-10-02 12:30:00,32,77,0,0,1101,23.0208
"6025",2010-10-02 12:40:00,31.6667,80,0,0,833,23.0278
"6026",2010-10-02 12:50:00,32.4444,75,0,0,987,23.0347
"6027",2010-10-02 13:00:00,32.3889,72,0,0,1010,23.0417
"6028",2010-10-02 13:10:00,32.3333,74,0,0,993,23.0486
"6029",2010-10-02 13:20:00,32.2778,76,0,0,1018,23.0556
"6030",2010-10-02 13:30:00,32.0556,73,0,0,1005,23.0625
"6031",2010-10-02 13:40:00,32.3889,73,0,0,997,23.0694
"6032",2010-10-02 13:50:00,32.5,75,0,0,953,23.0764
"6033",2010-10-02 14:00:00,32.2222,72,0,0,942,23.0833
"6034",2010-10-02 14:10:00,32.1111,74,0,0,793,23.0903
"6035",2010-10-02 14:20:00,31.5556,75,0,0,877,23.0972
"6036",2010-10-02 14:30:00,30.7222,79,0,0,370,23.1042
"6037",2010-10-02 14:40:00,31.3889,78,0,0,754,23.1111
"6038",2010-10-02 14:50:00,30.8333,78,0,0,439,23.1181
"6039",2010-10-02 15:00:00,31.3889,77,0,0,110,23.125
"6040",2010-10-02 15:10:00,31.2222,78,0,0,113,23.1319
"6041",2010-10-02 15:20:00,30.5556,80,0,0,93,23.1389
"6042",2010-10-02 15:30:00,30.7222,77,0,0,100,23.1458
"6043",2010-10-02 15:40:00,30.7222,78,0,0,83,23.1528
"6044",2010-10-02 15:50:00,30.5556,78,0,0,69,23.1597
"6045",2010-10-02 16:00:00,30.4444,80,0,0,86,23.1667
"6046",2010-10-02 16:10:00,30.3333,77,0,0,74,23.1736
"6047",2010-10-02 16:20:00,30,78,0,0,73,23.1806
"6048",2010-10-02 16:30:00,29.8889,79,0,0,64,23.1875
"6049",2010-10-02 16:40:00,29.5556,81,0,0,49,23.1944
"6050",2010-10-02 16:50:00,29.2778,82,0,0,53,23.2014
"6051",2010-10-02 17:00:00,29.0556,82,0,0,40,23.2083
"6052",2010-10-02 17:10:00,28.6667,85,0,0,29,23.2153
"6053",2010-10-02 17:20:00,28.4444,87,0,0,23,23.2222
"6054",2010-10-02 17:30:00,28.2222,87,0,0,20,23.2292
"6055",2010-10-02 17:40:00,27.8333,89,0,0,13,23.2361
"6056",2010-10-02 17:50:00,27.2222,91,0,0,10,23.2431
"6057",2010-10-02 18:00:00,26.7778,93,0,0,6,23.25
"6058",2010-10-02 18:10:00,26.6667,92,0,0,1,23.2569
"6059",2010-10-02 18:20:00,26.4444,93,0,0,0,23.2639
"6060",2010-10-02 18:30:00,26.0556,94,0,0,0,23.2708
"6061",2010-10-02 18:40:00,25.6667,95,0,0,0,23.2778
"6062",2010-10-02 18:50:00,25.6111,96,0,0,0,23.2847
"6063",2010-10-02 19:00:00,25.3333,96,0,0,0,23.2917
"6064",2010-10-02 19:10:00,25.2778,96,0,0,0,23.2986
"6065",2010-10-02 19:20:00,25.0556,96,0,0,0,23.3056
"6066",2010-10-02 19:30:00,25,96,0,0,0,23.3125
"6067",2010-10-02 19:40:00,24.8889,97,0,0,0,23.3194
"6068",2010-10-02 19:50:00,24.8333,97,0,0,0,23.3264
"6069",2010-10-02 20:00:00,24.8333,97,0,0,0,23.3333
"6070",2010-10-02 20:10:00,24.9444,97,0,0,0,23.3403
"6071",2010-10-02 20:20:00,24.8889,97,0,0,0,23.3472
"6072",2010-10-02 20:30:00,24.8333,97,0,0,0,23.3542
"6073",2010-10-02 20:40:00,24.7778,98,0,0,0,23.3611
"6074",2010-10-02 20:50:00,24.8333,98,0,0,0,23.3681
"6075",2010-10-02 21:00:00,24.8889,98,0,0,0,23.375
"6076",2010-10-02 21:10:00,24.7222,98,0,0,0,23.3819
"6077",2010-10-02 21:20:00,24.6111,97,0,0,0,23.3889
"6078",2010-10-02 21:30:00,24.5,97,0,0,0,23.3958
"6079",2010-10-02 21:40:00,24.5,98,0,0,0,23.4028
"6080",2010-10-02 21:50:00,24.3889,98,0,0,0,23.4097
"6081",2010-10-02 22:00:00,24.3889,98,0,0,0,23.4167
"6082",2010-10-02 22:10:00,24.3889,98,0,0,0,23.4236
"6083",2010-10-02 22:20:00,24.2778,98,0,0,0,23.4306
"6084",2010-10-02 22:30:00,24.2778,98,0,0,0,23.4375
"6085",2010-10-02 22:40:00,24.3333,98,0,0,0,23.4444
"6086",2010-10-02 22:50:00,24.2778,98,0,0,0,23.4514
"6087",2010-10-02 23:00:00,24.3333,98,0,0,0,23.4583
"6088",2010-10-02 23:10:00,25.0556,98,0,0,0,23.4653
"6089",2010-10-02 23:20:00,25.0556,98,0,0,0,23.4722
"6090",2010-10-02 23:30:00,24.8333,98,0,0,0,23.4792
"6091",2010-10-02 23:40:00,24.7222,98,0,0,0,23.4861
"6092",2010-10-02 23:50:00,24.5556,98,0,0,0,23.4931
"6093",2010-10-03 00:00:00,24.4444,98,0,0,0,23.5
"6094",2010-10-03 00:10:00,24.3889,98,0,0,0,23.5069
"6095",2010-10-03 00:20:00,24.2778,98,0,0,0,23.5139
"6096",2010-10-03 00:30:00,24.1667,98,0,0,0,23.5208
"6097",2010-10-03 00:40:00,24.1667,98,0,0,0,23.5278
"6098",2010-10-03 00:50:00,24.1111,98,0,0,0,23.5347
"6099",2010-10-03 01:00:00,24.1111,98,0,0,0,23.5417
"6100",2010-10-03 01:10:00,24.0556,98,0,0,0,23.5486
"6101",2010-10-03 01:20:00,24,98,0,0,0,23.5556
"6102",2010-10-03 01:30:00,24,98,0,0,0,23.5625
"6103",2010-10-03 01:40:00,23.9444,98,0,0,0,23.5694
"6104",2010-10-03 01:50:00,23.8889,98,0,0,0,23.5764
"6105",2010-10-03 02:00:00,23.8333,98,0,0,0,23.5833
"6106",2010-10-03 02:10:00,23.8333,98,0,0,0,23.5903
"6107",2010-10-03 02:20:00,23.8333,98,0,0,0,23.5972
"6108",2010-10-03 02:30:00,23.7778,98,0,0,0,23.6042
"6109",2010-10-03 02:40:00,23.8333,98,0,0,0,23.6111
"6110",2010-10-03 02:50:00,24,98,0,0,0,23.6181
"6111",2010-10-03 03:00:00,23.9444,98,0,0,0,23.625
"6112",2010-10-03 03:10:00,23.8889,98,0,0,0,23.6319
"6113",2010-10-03 03:20:00,23.8333,98,0,0,0,23.6389
"6114",2010-10-03 03:30:00,23.7778,98,0,0,0,23.6458
"6115",2010-10-03 03:40:00,23.8333,98,0,0,0,23.6528
"6116",2010-10-03 03:50:00,23.9444,98,0,0,0,23.6597
"6117",2010-10-03 04:00:00,24.1111,98,0,0,0,23.6667
"6118",2010-10-03 04:10:00,24.2778,98,0,0,0,23.6736
"6119",2010-10-03 04:20:00,24.3333,98,0,0,0,23.6806
"6120",2010-10-03 04:30:00,24.1111,98,0,0,0,23.6875
"6121",2010-10-03 04:40:00,24,98,0,0,0,23.6944
"6122",2010-10-03 04:50:00,23.9444,98,0,0,0,23.7014
"6123",2010-10-03 05:00:00,23.8333,98,0,0,0,23.7083
"6124",2010-10-03 05:10:00,23.8333,98,0,0,0,23.7153
"6125",2010-10-03 05:20:00,23.7778,98,0,0,0,23.7222
"6126",2010-10-03 05:30:00,23.8333,98,0,0,0,23.7292
"6127",2010-10-03 05:40:00,23.7222,98,0,0,0,23.7361
"6128",2010-10-03 05:50:00,23.6667,98,0,0,0,23.7431
"6129",2010-10-03 06:00:00,23.5556,98,0,0,0,23.75
"6130",2010-10-03 06:10:00,23.6111,98,0,0,0,23.7569
"6131",2010-10-03 06:20:00,23.6667,98,0,0,4,23.7639
"6132",2010-10-03 06:30:00,23.7222,98,0,0,9,23.7708
"6133",2010-10-03 06:40:00,23.8889,98,0,0,12,23.7778
"6134",2010-10-03 06:50:00,24.1111,98,0,0,19,23.7847
"6135",2010-10-03 07:00:00,24.4444,98,0,0,37,23.7917
"6136",2010-10-03 07:10:00,25,98,0,0,53,23.7986
"6137",2010-10-03 07:20:00,25.7222,98,0,0,52,23.8056
"6138",2010-10-03 07:30:00,26.2222,98,0,0,125,23.8125
"6139",2010-10-03 07:40:00,26.6111,98,0,0,115,23.8194
"6140",2010-10-03 07:50:00,26.7222,98,0,0,205,23.8264
"6141",2010-10-03 08:00:00,26.9444,98,0,0,157,23.8333
"6142",2010-10-03 08:10:00,27.5556,96,0,0,222,23.8403
"6143",2010-10-03 08:20:00,27.6667,93,0,0,144,23.8472
"6144",2010-10-03 08:30:00,28.4444,90,0,0,253,23.8542
"6145",2010-10-03 08:40:00,28.5,90,0,0,245,23.8611
"6146",2010-10-03 08:50:00,29.2778,89,0,0,487,23.8681
"6147",2010-10-03 09:00:00,29.4444,86,0,0,516,23.875
"6148",2010-10-03 09:10:00,29.7778,86,0,0,582,23.8819
"6149",2010-10-03 09:20:00,29.8333,83,0,0,696,23.8889
"6150",2010-10-03 09:30:00,30.2778,84,0,0,742,23.8958
"6151",2010-10-03 09:40:00,30.2222,82,0,0,775,23.9028
"6152",2010-10-03 09:50:00,30.8889,79,0,0,665,23.9097
"6153",2010-10-03 10:00:00,30.4444,80,0,0,639,23.9167
"6154",2010-10-03 10:10:00,31.2222,80,0,0,899,23.9236
"6155",2010-10-03 10:20:00,31.5556,78,0,0,913,23.9306
"6156",2010-10-03 10:30:00,31.5,76,0,0,896,23.9375
"6157",2010-10-03 10:40:00,32.1111,77,0,0,952,23.9444
"6158",2010-10-03 10:50:00,32.1667,73,0,0,937,23.9514
"6159",2010-10-03 11:00:00,32.1667,72,0,0,952,23.9583
"6160",2010-10-03 11:10:00,32.1667,73,0,0,994,23.9653
"6161",2010-10-03 11:20:00,32.3333,74,0,0,930,23.9722
"6162",2010-10-03 11:30:00,32.4444,72,0,0,1035,23.9792
"6163",2010-10-03 11:40:00,32.6667,74,0,0,1063,23.9861
"6164",2010-10-03 11:50:00,32.4444,74,0,0,1036,23.9931
"6165",2010-10-03 12:00:00,32.2778,73,0,0,1023,24
"6166",2010-10-03 12:10:00,32.1667,75,0,0,1009,24.0069
"6167",2010-10-03 12:20:00,32.8333,74,0,0,1034,24.0139
"6168",2010-10-03 12:30:00,32.5556,71,0,0,1032,24.0208
"6169",2010-10-03 12:40:00,32.3889,72,0,0,998,24.0278
"6170",2010-10-03 12:50:00,32.7778,71,0,0,1029,24.0347
"6171",2010-10-03 13:00:00,32.6667,72,0,0,1039,24.0417
"6172",2010-10-03 13:10:00,33.0556,72,0,0,1011,24.0486
"6173",2010-10-03 13:20:00,32.1111,70,0,0,909,24.0556
"6174",2010-10-03 13:30:00,32.6111,71,0,0,1002,24.0625
"6175",2010-10-03 13:40:00,31.6667,74,0,0,751,24.0694
"6176",2010-10-03 13:50:00,31.7778,77,0,0,514,24.0764
"6177",2010-10-03 14:00:00,31.5556,78,0,0,285,24.0833
"6178",2010-10-03 14:10:00,31.5,77,0,0,972,24.0903
"6179",2010-10-03 14:20:00,30.2778,77,0,0,384,24.0972
"6180",2010-10-03 14:30:00,29.5556,82,0,0,312,24.1042
"6181",2010-10-03 14:40:00,30.9444,80,0,0,534,24.1111
"6182",2010-10-03 14:50:00,32.2778,76,0,0,743,24.1181
"6183",2010-10-03 15:00:00,31.2222,78,0,0,386,24.125
"6184",2010-10-03 15:10:00,30.6111,81,0,0,219,24.1319
"6185",2010-10-03 15:20:00,31.4444,76,0,0,314,24.1389
"6186",2010-10-03 15:30:00,31.5,77,0,0,230,24.1458
"6187",2010-10-03 15:40:00,31.5556,76,0,0,209,24.1528
"6188",2010-10-03 15:50:00,30.7778,77,0,0,220,24.1597
"6189",2010-10-03 16:00:00,31,79,0,0,228,24.1667
"6190",2010-10-03 16:10:00,30.6111,79,0,0,193,24.1736
"6191",2010-10-03 16:20:00,29.9444,80,0,0,158,24.1806
"6192",2010-10-03 16:30:00,29.2222,84,0,0,84,24.1875
"6193",2010-10-03 16:40:00,29.1667,83,0,0,98,24.1944
"6194",2010-10-03 16:50:00,29.1667,84,0,0,106,24.2014
"6195",2010-10-03 17:00:00,28.8333,86,0,0,58,24.2083
"6196",2010-10-03 17:10:00,28.2778,86,0,0,39,24.2153
"6197",2010-10-03 17:20:00,27.8889,86,0,0,24,24.2222
"6198",2010-10-03 17:30:00,27.6111,85,0,0,15,24.2292
"6199",2010-10-03 17:40:00,27.1667,88,0,0,11,24.2361
"6200",2010-10-03 17:50:00,27,89,0,0,9,24.2431
"6201",2010-10-03 18:00:00,26.8889,90,0,0,7,24.25
"6202",2010-10-03 18:10:00,26.5556,92,0,0,1,24.2569
"6203",2010-10-03 18:20:00,26.2222,93,0,0,0,24.2639
"6204",2010-10-03 18:30:00,25.8333,94,0,0,0,24.2708
"6205",2010-10-03 18:40:00,25.5,95,0,0,0,24.2778
"6206",2010-10-03 18:50:00,25.4444,96,0,0,0,24.2847
"6207",2010-10-03 19:00:00,25.4444,96,0,0,0,24.2917
"6208",2010-10-03 19:10:00,25.3333,96,0,0,0,24.2986
"6209",2010-10-03 19:20:00,25.3333,96,0,0,0,24.3056
"6210",2010-10-03 19:30:00,25.2778,96,0,0,0,24.3125
"6211",2010-10-03 19:40:00,25.3333,96,0,0,0,24.3194
"6212",2010-10-03 19:50:00,25.2778,97,0,0,0,24.3264
"6213",2010-10-03 20:00:00,25.2778,97,0,0,0,24.3333
"6214",2010-10-03 20:10:00,25.2778,96,0,0,0,24.3403
"6215",2010-10-03 20:20:00,25.1111,97,0,0,0,24.3472
"6216",2010-10-03 20:30:00,25.0556,97,0,0,0,24.3542
"6217",2010-10-03 20:40:00,24.8889,97,0,0,0,24.3611
"6218",2010-10-03 20:50:00,24.8889,97,0,0,0,24.3681
"6219",2010-10-03 21:00:00,24.8333,97,0,0,0,24.375
"6220",2010-10-03 21:10:00,24.7778,97,0,0,0,24.3819
"6221",2010-10-03 21:20:00,24.7222,97,0,0,0,24.3889
"6222",2010-10-03 21:30:00,24.7222,98,0,0,0,24.3958
"6223",2010-10-03 21:40:00,24.6667,98,0,0,0,24.4028
"6224",2010-10-03 21:50:00,24.7778,98,0,0,0,24.4097
"6225",2010-10-03 22:00:00,24.6667,98,0,0,0,24.4167
"6226",2010-10-03 22:10:00,24.7222,98,0,0,0,24.4236
"6227",2010-10-03 22:20:00,24.7222,98,0,0,0,24.4306
"6228",2010-10-03 22:30:00,25,98,0,0,0,24.4375
"6229",2010-10-03 22:40:00,25.0556,98,0,1,0,24.4444
"6230",2010-10-03 22:50:00,25,98,0,0,0,24.4514
"6231",2010-10-03 23:00:00,24.8889,98,0,0,0,24.4583
"6232",2010-10-03 23:10:00,24.8333,98,0,0,0,24.4653
"6233",2010-10-03 23:20:00,24.8333,98,0,0,0,24.4722
"6234",2010-10-03 23:30:00,24.7778,98,0,0,0,24.4792
"6235",2010-10-03 23:40:00,24.8333,98,0,0,0,24.4861
"6236",2010-10-03 23:50:00,24.9444,98,0,0,0,24.4931
"6237",2010-10-04 00:00:00,24.8889,98,0,0,0,24.5
"6238",2010-10-04 00:10:00,25.0556,98,0,0,0,24.5069
"6239",2010-10-04 00:20:00,24.8889,98,0,0,0,24.5139
"6240",2010-10-04 00:30:00,24.8333,98,0,0,0,24.5208
"6241",2010-10-04 00:40:00,24.7778,98,0,0,0,24.5278
"6242",2010-10-04 00:50:00,24.7222,98,0,0,0,24.5347
"6243",2010-10-04 01:00:00,24.7222,98,0,0,0,24.5417
"6244",2010-10-04 01:10:00,24.7778,98,0,0,0,24.5486
"6245",2010-10-04 01:20:00,24.7778,98,0,0,0,24.5556
"6246",2010-10-04 01:30:00,24.7778,98,0,0,0,24.5625
"6247",2010-10-04 01:40:00,24.6667,98,0,0,0,24.5694
"6248",2010-10-04 01:50:00,24.6667,98,0,0,0,24.5764
"6249",2010-10-04 02:00:00,24.5556,98,0,0,0,24.5833
"6250",2010-10-04 02:10:00,24.5556,98,0,0,0,24.5903
"6251",2010-10-04 02:20:00,24.4444,98,0,0,0,24.5972
"6252",2010-10-04 02:30:00,24.3333,98,0,0,0,24.6042
"6253",2010-10-04 02:40:00,24.3333,98,0,0,0,24.6111
"6254",2010-10-04 02:50:00,24.8333,98,0,0,0,24.6181
"6255",2010-10-04 03:00:00,24.7222,98,0,0,0,24.625
"6256",2010-10-04 03:10:00,24.6111,98,0,0,0,24.6319
"6257",2010-10-04 03:20:00,24.6111,98,0,0,0,24.6389
"6258",2010-10-04 03:30:00,24.8889,98,0,0,0,24.6458
"6259",2010-10-04 03:40:00,24.8333,98,0,0,0,24.6528
